meta.uuid,dem.age,dem.city_or_rural,dem.country_code,dem.education_level,dem.gender,question.DAL_residency,question.DAL_employment_status,question.DAL_household_income,question.DAL_disposable_income,question.DAL_CCI-Q12_household_finance_present,question.DAL_CCI_EC-Q1_household_finance_past,question.DAL_CCI_EC-Q2_household_finance_future,question.DAL_CCI-Q14_economic_situation_present,question.DAL_CCI_EC-Q3_economic_situation_past,question.DAL_CCI_EC-Q4_economic_situation_future,question.DAL_CCI_EC-Q5_inflation_past,question.DAL_CCI_EC-Q6_inflation_future,question.DAL_CCI-Q13_job_situation_present,question.DAL_CCI_EC-Q7_unemployment_future,question.DAL_CCI_EC-Q8_purchases_present,question.DAL_CCI_EC-Q9_purchases_future,question.DAL_PolRisk_democratic_change,question.DAL_PolRisk_strong_leader,question.DAL_PolRisk_approve_president,question.DAL_PolRisk_approve_political_rep,question.DAL_PolRisk_approve_ruling_party_VE,question.DAL_PolRisk_approve_ruling_party_MX,question.DAL_PolRisk_approve_ruling_party_BR,question.DAL_PolRisk_approve_ruling_party_TR,question.DAL_PolRisk_approve_ruling_party_UA,question.DAL_PolRisk_trust_police,question.DAL_PolRisk_trust_courts,question.DAL_PolRisk_tax_evasion,question.DAL_PolRisk_inequality_past,question.DAL_PolRisk_inequality_anger,question.DAL_PolRisk_corrupt_past,question.DAL_PolRisk_corrupt_anger,question.DAL_PolRisk_corrupt_experience,question.DAL_PolRisk_politcal_stability,question.DAL_PolRisk_protest_likelihood,question.DAL_opinion_foreign_companies,question.DAL_positive_countries_MX_BR_VE,question.DAL_positive_countries_UA_TR_EG,question.DAL_negative_countries_MX_BR_VE,question.DAL_negative_countries_UA_TR_EG,question.DAL_protectionism,question.DAL_migration_time,question.DAL_migration_motives
030ccf30-c72e-0135-c20b-0a901406a434,25,city,BR,medium,male,"Yes, as a citizen","Employed, working 30 or more hours per week",500 - 750,Most of it,Not very secure,... a little better,... get a lot better,Fairly poorly,... stayed the same,... get a little better,... increased a little,... increase a little,Not very secure,... increase a little,The wrong moment,More purchases,Slightly more,Neither agree nor disagree,Somewhat disapprove,Somewhat disapprove,,,Somewhat disapprove,,,A little,A little,Sometimes acceptable,... decreased a little,A little angry,... stayed the same,A little angry,No,Not very stable,Not at all likely,Neither positive nor negative,United States | Japan,,None of the above,,Too little,Within the next 3 years,Desire to travel / see the world | Educational opportunities | Cost of living | Weather / climate | Political situation in my country | Job / career opportunities
03591cd0-c6ea-0135-ba54-0a901406a434,17,city,VE,low,male,"Yes, as a citizen",Selfå_-employed / Freelancer,750 - 1000,Less than half,Not at all secure,... a lot worse,... get a lot worse,Very poorly,... got a lot worse,... get a lot worse,... increased a lot,... increase a lot,Not at all secure,... decrease a lot,The wrong moment,Fewer purchases,Neither more nor less,Neither agree nor disagree,Neither approve nor disapprove,Neither approve nor disapprove,Neither approve nor disapprove,,,,,Not at all,Not at all,Always acceptable,... increased a lot,Not very angry,... increased a lot,Not very angry,No,Don't know,Not at all likely,Neither positive nor negative,China,,None of the above,,Don't know,Sometime later,Economic situation in my country
03780a40-c774-0135-01ae-0a62aae02c3c,33,rural,EG,medium,male,"Yes, as a citizen",Entrepreneur / Employer,Under 100,Most of it,Somewhat secure,... a little better,... get a little better,Neither well nor poorly,... got a little worse,... get a lot worse,... increased a lot,... increase a lot,Somewhat secure,... increase a lot,Don't know,Fewer purchases,Slightly less,Strongly agree,Neither approve nor disapprove,Strongly disapprove,,,,,,Not at all,Not a lot,Never acceptable,... increased a lot,Very angry,... increased a lot,Very angry,No,Not very stable,Not very likely,Very negative,,United States,,Germany | Saudi Arabia | Russia | United States,Too little,Sometime later,Other reason related to quality of life
03835960-c769-0135-f35e-0a901406a434,39,city,BR,medium,male,"Yes, as a citizen",Selfå_-employed / Freelancer,750 - 1000,Most of it,Not very secure,... the same,... get a lot better,Fairly well,... got a little better,... get a little better,... increased a lot,... increase moderately,Not very secure,... decrease a little,Neither the right moment nor the wrong moment,About the same,Neither more nor less,Somewhat agree,Somewhat approve,Somewhat approve,,,Somewhat approve,,,A little,A little,Never acceptable,... increased a little,Not very angry,... decreased a little,Very angry,No,Not at all stable,Somewhat likely,Somewhat positive,China | United States | Germany,,None of the above,,Too little,Sometime later,Political situation in my country | Economic situation in my country | Personal safety | Educational opportunities | Job / career opportunities | Cost of living | Other reason related to quality of life
038d85d0-c93b-0135-4c9d-0a901406a434,16,city,EG,low,female,"Yes, as a citizen","In school, university or practical training",100 - 200,Most of it,Not very secure,... the same,Don't know,Fairly well,... got a little better,... get a lot better,... increased a lot,... increase a lot,Prefer not to answer,... decrease a little,Neither the right moment nor the wrong moment,More purchases,Slightly more,Neither agree nor disagree,Somewhat approve,Somewhat approve,,,,,,A little,A little,Never acceptable,... increased a lot,Very angry,... decreased a little,A little angry,No,Somewhat stable,Not at all likely,Neither positive nor negative,,Saudi Arabia | Russia,,United States,The right amount,Never,
039394e0-c742-0135-d593-0a901406a434,31,city,BR,medium,male,"Yes, as a citizen","Employed, working 30 or more hours per week",750 - 1000,All of it,Somewhat secure,... a lot better,... get a little better,Neither well nor poorly,... got a little better,... stay the same,... increased a lot,... increase moderately,Somewhat secure,... increase a little,The wrong moment,More purchases,Slightly more,Strongly agree,Strongly disapprove,Strongly disapprove,,,Neither approve nor disapprove,,,A little,Not at all,Never acceptable,... increased a lot,Very angry,... increased a lot,Very angry,Yes,Not at all stable,Very likely,Very positive,China | United States | Japan,,United Kingdom | Spain | France,,Too little,Sometime later,Political situation in my country | Economic situation in my country | Job / career opportunities | Educational opportunities | Desire to travel / see the world
0394d4c0-c820-0135-5e15-0a901406a434,20,city,EG,low,male,"Yes, as a citizen","In school, university or practical training",100 - 200,Most of it,Somewhat secure,... the same,Don't know,Fairly poorly,... got a little better,Don't know,... increased a lot,Don't know,Prefer not to answer,Don't know,The wrong moment,Fewer purchases,Slightly more,Strongly agree,Strongly disapprove,Somewhat approve,,,,,,A lot,A lot,Sometimes acceptable,... stayed the same,Very angry,... stayed the same,Very angry,No,Somewhat stable,Not at all likely,Somewhat positive,,Saudi Arabia,,Turkey,The right amount,Sometime later,Cost of living | Job / career opportunities
0399ef30-c6f5-0135-7d30-0a901406a434,17,city,TR,high,female,"Yes, as a citizen",None of the above,1500 - 2000,Don't know,Very secure,... the same,... stay the same,Fairly poorly,... stayed the same,... stay the same,... increased a lot,... increase moderately,Prefer not to answer,Don't know,The wrong moment,Don't know,Much less,Somewhat agree,Somewhat approve,Neither approve nor disapprove,,,,Neither approve nor disapprove,,Not at all,Not at all,Never acceptable,Don't know,Not very angry,Don't know,Not at all angry,No,Don't know,Not very likely,Neither positive nor negative,,Russia | United States | Germany | Japan,,None of the above,Don't know,Never,
03a392c0-c6f0-0135-72c8-0a62aae02c3c,22,city,VE,medium,male,"Yes, as a citizen","In school, university or practical training",100 - 200,Most of it,Not at all secure,... a little worse,... get a lot better,Very poorly,... got a lot worse,... get a lot worse,... increased a lot,... increase a lot,Somewhat secure,... stay the same,Neither the right moment nor the wrong moment,Fewer purchases,Slightly less,Somewhat agree,Strongly disapprove,Strongly disapprove,Strongly disapprove,,,,,Not at all,Not at all,Never acceptable,... increased a lot,Not at all angry,... increased a lot,Very angry,No,Not at all stable,Not at all likely,Neither positive nor negative,None of the above,,China | Germany,,Too little,Sometime later,Job / career opportunities | Personal safety | Political situation in my country | Economic situation in my country
03aced80-c759-0135-eccc-0a62aae02c3c,42,city,VE,low,male,"Yes, as a citizen",Selfå_-employed / Freelancer,100 - 200,All of it,Not at all secure,... a lot worse,... get a lot better,Very poorly,... got a lot worse,... get a lot better,... increased a lot,... decrease,Not at all secure,... increase a lot,The wrong moment,More purchases,Much less,Strongly agree,Strongly disapprove,Somewhat approve,Somewhat approve,,,,,Not a lot,A little,Never acceptable,Don't know,Not very angry,... increased a lot,Very angry,No,Not at all stable,Very likely,Very positive,United States,,China | Japan,,Too little,Within next 3 months,Economic situation in my country | Personal safety | Cost of living | Proximity to family | Job / career opportunities
03b8ad00-c7b1-0135-3354-0a62aae02c3c,31,city,TR,medium,male,"Yes, as a citizen","Employed, working 30 or more hours per week",300 - 400,Most of it,Not at all secure,... a little worse,... get a little better,Very poorly,... got a lot worse,... get a little worse,... increased moderately,... increase moderately,Not very secure,... increase a lot,The wrong moment,Fewer purchases,Much less,Strongly agree,Somewhat disapprove,Neither approve nor disapprove,,,,Strongly disapprove,,Not at all,Not at all,Never acceptable,... increased a lot,Very angry,... increased a lot,Very angry,Yes,Not at all stable,Not very likely,Neither positive nor negative,,None of the above,,United States | China | Germany | Russia,Too little,Never,
03dc0420-c88c-0135-064d-0a62aae02c3c,27,city,EG,medium,male,"Yes, as a citizen","Employed, working 30 or more hours per week",Under 100,All of it,Not very secure,... the same,... stay the same,Fairly well,... got a little better,... get a little better,... increased a lot,... increase a lot,Somewhat secure,... increase a lot,The right moment,About the same,Much more,Somewhat agree,Strongly approve,Somewhat approve,,,,,,A lot,A lot,Never acceptable,... increased a lot,A little angry,... decreased a lot,Very angry,No,Very stable,Not very likely,Somewhat positive,,France | Russia | China | Germany | Turkey,,Russia | France | China | Turkey | Germany,Too much,Never,
03e9f0f0-ce81-0135-eebf-0a901406a434,18,city,UA,low,female,"Yes, as a citizen","In school, university or practical training",100 - 200,About half,Very secure,... a little worse,... stay the same,Fairly poorly,Don't know,... stay the same,... increased moderately,... increase a little,Very secure,... decrease a little,Neither the right moment nor the wrong moment,About the same,Slightly more,Somewhat agree,Somewhat approve,Neither approve nor disapprove,,,,,Neither approve nor disapprove,Not a lot,Not at all,Always acceptable,... stayed the same,Not very angry,... stayed the same,A little angry,No,Somewhat stable,Not at all likely,Somewhat positive,,Germany | France | United Kingdom,,Russia,Too little,Sometime later,Desire to travel / see the world | Political situation in my country | Educational opportunities | Cost of living | Retirement | Other reason related to quality of life
040b6020-c6fa-0135-8499-0a901406a434,46,city,MX,high,female,"Yes, as a citizen",Selfå_-employed / Freelancer,1000 - 1500,About half,Not very secure,... a little better,... get a little better,Fairly poorly,... got a little worse,... get a little worse,... increased a little,... increase a little,Not very secure,... increase a little,The wrong moment,Fewer purchases,Slightly less,Strongly agree,Strongly disapprove,Strongly disapprove,,Strongly disapprove,,,,Not at all,Not at all,Never acceptable,... increased a lot,A little angry,... increased a lot,Very angry,Yes,Not very stable,Not very likely,Very positive,Japan,,United States,,Too little,Sometime later,Economic situation in my country | Personal safety
048a83d0-c6fd-0135-86f3-0a62aae02c3c,24,city,EG,medium,male,"Yes, as a citizen","Employed, working 30 or more hours per week",100 - 200,Most of it,Not very secure,... the same,... get a little better,Very poorly,... got a little worse,... stay the same,... increased a lot,... increase a lot,Not very secure,... increase a little,The right moment,Fewer purchases,Slightly less,Strongly agree,Neither approve nor disapprove,Neither approve nor disapprove,,,,,,A little,A little,Never acceptable,... increased a little,Not at all angry,... increased a little,Not very angry,No,Somewhat stable,Not at all likely,Very positive,,France,,China,Too little,Sometime later,Job / career opportunities
0494af20-c6f6-0135-7c07-0a62aae02c3c,28,city,UA,medium,female,"Yes, as a citizen","Employed, working 1 to å_29 hours per week",Under 100,Most of it,Not at all secure,... the same,... stay the same,Very poorly,... stayed the same,... stay the same,... increased a lot,... increase a lot,Not very secure,... stay the same,Neither the right moment nor the wrong moment,Fewer purchases,Slightly less,Strongly disagree,Strongly disapprove,Strongly disapprove,,,,,Strongly disapprove,A little,Not a lot,Never acceptable,... increased a lot,Very angry,... increased a little,Very angry,Yes,Not at all stable,Very likely,Very positive,,United States | Japan | Germany,,Russia,Too little,Never,
04a6fa10-d013-0135-9259-0a901406a434,46,city,MX,low,female,"Yes, as a citizen","Employed, working 30 or more hours per week",Under 100,About half,Very secure,... a lot better,... get a lot better,Very well,... got a lot better,... get a lot better,... increased a lot,... increase a lot,Somewhat secure,... decrease a little,The wrong moment,About the same,Slightly more,Somewhat agree,Somewhat approve,Somewhat approve,,Somewhat approve,,,,A little,A little,Sometimes acceptable,... increased a little,A little angry,... increased a little,A little angry,No,Not very stable,Not very likely,Somewhat positive,United States,,None of the above,,The right amount,Never,
04a9ac90-c72e-0135-c20c-0a901406a434,34,rural,UA,medium,female,"Yes, as a citizen","Employed, working 1 to å_29 hours per week",100 - 200,Most of it,Not at all secure,... the same,Don't know,Fairly poorly,... got a lot worse,... stay the same,... increased a lot,... increase a lot,Somewhat secure,Don't know,Don't know,Don't know,Much less,Strongly agree,Strongly disapprove,Neither approve nor disapprove,,,,,Neither approve nor disapprove,A little,A little,Never acceptable,... increased a lot,Very angry,... increased a lot,Very angry,No,Not very stable,Not at all likely,Neither positive nor negative,,United Kingdom,,China,Don't know,Never,
