meta.uuid,dem.age,dem.city_or_rural,dem.country_code,dem.education_level,dem.gender,question.DAL_residency,question.DAL_employment_status,question.DAL_household_income,question.DAL_disposable_income,question.DAL_CCI-Q12_household_finance_present,question.DAL_CCI_EC-Q1_household_finance_past,question.DAL_CCI_EC-Q2_household_finance_future,question.DAL_CCI-Q14_economic_situation_present,question.DAL_CCI_EC-Q3_economic_situation_past,question.DAL_CCI_EC-Q4_economic_situation_future,question.DAL_CCI_EC-Q5_inflation_past,question.DAL_CCI_EC-Q6_inflation_future,question.DAL_CCI-Q13_job_situation_present,question.DAL_CCI_EC-Q7_unemployment_future,question.DAL_CCI_EC-Q8_purchases_present,question.DAL_CCI_EC-Q9_purchases_future,question.DAL_PolRisk_democratic_change,question.DAL_PolRisk_strong_leader,question.DAL_PolRisk_approve_president,question.DAL_PolRisk_approve_political_rep,question.DAL_PolRisk_approve_ruling_party_VE,question.DAL_PolRisk_approve_ruling_party_MX,question.DAL_PolRisk_approve_ruling_party_BR,question.DAL_PolRisk_approve_ruling_party_TR,question.DAL_PolRisk_approve_ruling_party_UA,question.DAL_PolRisk_trust_police,question.DAL_PolRisk_trust_courts,question.DAL_PolRisk_tax_evasion,question.DAL_PolRisk_inequality_past,question.DAL_PolRisk_inequality_anger,question.DAL_PolRisk_corrupt_past,question.DAL_PolRisk_corrupt_anger,question.DAL_PolRisk_corrupt_experience,question.DAL_PolRisk_politcal_stability,question.DAL_PolRisk_protest_likelihood,question.DAL_opinion_foreign_companies,question.DAL_positive_countries_MX_BR_VE,question.DAL_positive_countries_UA_TR_EG,question.DAL_negative_countries_MX_BR_VE,question.DAL_negative_countries_UA_TR_EG,question.DAL_protectionism,question.DAL_migration_time,question.DAL_migration_motives
02873f90-dc25-0135-3329-0a901406a434,22,city,VE,medium,female,"Yes, as a citizen","Not employed, currently looking for work",Prefer not to say,All of it,Not very secure,... the same,... get a lot better,Very poorly,... got a little worse,... get a lot better,... increased a lot,... stay about the same,Not very secure,... stay the same,The wrong moment,Don't know,Neither more nor less,Strongly agree,Somewhat disapprove,Somewhat disapprove,Somewhat disapprove,,,,,Not at all,Not a lot,Never acceptable,... increased a lot,A little angry,... increased a lot,Very angry,No,Not very stable,Not at all likely,Neither positive nor negative,None of the above,,None of the above,,Too little,Sometime later,Personal safety | Economic situation in my country | Educational opportunities | Job / career opportunities | Other reason related to quality of life
02be4f10-dc39-0135-4e59-0a901406a434,32,rural,UA,medium,male,"Yes, as a citizen","Employed, working 30 or more hours per week",100 - 200,About half,Not very secure,... the same,Don't know,Fairly poorly,... stayed the same,Don't know,... increased a lot,... increase a lot,Very secure,... increase a little,The wrong moment,Fewer purchases,Slightly more,Strongly agree,Strongly disapprove,Neither approve nor disapprove,,,,,Strongly disapprove,Not at all,Not at all,Never acceptable,... increased a lot,A little angry,... stayed the same,Very angry,Yes,Not very stable,Very likely,Neither positive nor negative,,United States | Germany | China | Russia,,None of the above,Too little,Never,
02d9fcb0-df64-0135-17e4-0a62aae02c3c,15,city,TR,low,female,"Yes, as a citizen","Not employed, currently NOT looking for work",200 - 300,Most of it,Somewhat secure,... the same,... stay the same,Neither well nor poorly,Don't know,Don't know,... increased a lot,... increase a lot,Very secure,... increase a little,The wrong moment,Fewer purchases,Slightly less,Strongly disagree,Neither approve nor disapprove,Somewhat disapprove,,,,Somewhat approve,,A lot,Not a lot,Never acceptable,... stayed the same,Very angry,Don't know,Very angry,No,Don't know,Not at all likely,Somewhat negative,,None of the above,,Germany | France | Japan | United Kingdom | Russia | United States,Don't know,Never,
02eaf730-dc21-0135-e2e8-0a62aae02c3c,56,city,VE,high,female,"Yes, as a citizen",Retired,More than 3000,About half,Somewhat secure,... the same,... get a lot better,Fairly poorly,... got a lot worse,... stay the same,... increased a lot,... increase a lot,Not very secure,... increase a lot,The wrong moment,Fewer purchases,Much less,Strongly agree,Strongly disapprove,Strongly disapprove,Strongly disapprove,,,,,Not at all,Not at all,Never acceptable,... increased a lot,Very angry,... increased a lot,Very angry,No,Not at all stable,Somewhat likely,Somewhat negative,United States,,China,,Too little,Sometime later,Proximity to family
02f16940-ddce-0135-9c2f-0a901406a434,40,city,UA,high,female,"Yes, as a citizen","Employed, working 30 or more hours per week",300 - 400,Less than half,Somewhat secure,... a little better,... get a little better,Neither well nor poorly,... got a little better,... get a little better,... increased a lot,... increase moderately,Very secure,... increase a little,Neither the right moment nor the wrong moment,More purchases,Neither more nor less,Somewhat agree,Somewhat disapprove,Neither approve nor disapprove,,,,,Strongly disapprove,Not a lot,Not a lot,Never acceptable,... increased a lot,Very angry,... increased a little,Very angry,Yes,Not at all stable,Not at all likely,Somewhat positive,,United States | United Kingdom | China,,Russia,Too little,Never,
02ffd110-dcf9-0135-b5c5-0a62aae02c3c,30,city,UA,medium,male,"Yes, as a citizen","Not employed, currently looking for work",100 - 200,Most of it,Not very secure,... a little worse,... stay the same,Fairly poorly,... got a little worse,... get a little worse,... increased moderately,... increase moderately,Not very secure,... increase a little,The right moment,Fewer purchases,Neither more nor less,Somewhat disagree,Somewhat disapprove,Strongly disapprove,,,,,Somewhat disapprove,A little,A little,Never acceptable,... increased a little,A little angry,... increased a little,Very angry,No,Not very stable,Not at all likely,Very positive,,United States | Russia,,None of the above,The right amount,Never,
0304b200-e12b-0135-3424-0a901406a434,26,rural,TR,low,male,"Yes, as a citizen","Employed, working 30 or more hours per week",500 - 750,Most of it,Not very secure,... a little worse,... get a little better,Very poorly,... got a little worse,... get a little worse,... increased moderately,... increase moderately,Not at all secure,... decrease a little,The wrong moment,Fewer purchases,Slightly less,Strongly disagree,Somewhat disapprove,Somewhat disapprove,,,,Somewhat disapprove,,A little,A little,Sometimes acceptable,... increased a lot,Very angry,... increased a little,Very angry,No,Not very stable,Somewhat likely,Very negative,,Russia,,Saudi Arabia | Germany | France | United Kingdom | United States,Too little,Never,
031adec0-dd19-0135-fc8a-0a901406a434,24,city,UA,low,male,"Yes, as a citizen","In school, university or practical training",Prefer not to say,Don't know,Not very secure,... the same,... stay the same,Neither well nor poorly,... got a little better,... get a little better,... increased moderately,... decrease,Not very secure,... decrease a little,The wrong moment,About the same,Slightly more,Neither agree nor disagree,Neither approve nor disapprove,Neither approve nor disapprove,,,,,Somewhat approve,A little,A little,Never acceptable,... increased a little,A little angry,... decreased a little,Not very angry,No,Not very stable,Not at all likely,Somewhat positive,,Germany | France | Japan | India | United Kingdom | Turkey | Saudi Arabia | China,,Russia,The right amount,Never,
03214f30-e420-0135-cb56-0a901406a434,61,city,UA,high,female,"Yes, as a citizen","Employed, working 30 or more hours per week",400 - 500,About half,Not at all secure,... a lot worse,... get a lot worse,Very poorly,... got a lot worse,... get a lot worse,... increased a lot,... increase a lot,Not very secure,... increase a little,The wrong moment,Fewer purchases,Much less,Somewhat agree,Strongly disapprove,Strongly disapprove,,,,,Strongly disapprove,Not a lot,Not at all,Sometimes acceptable,... increased a lot,Very angry,... increased a lot,Very angry,Yes,Not at all stable,Somewhat likely,Neither positive nor negative,,Germany | China,,United States,Too little,Sometime later,Cost of living | Job / career opportunities | Political situation in my country | Proximity to family | Economic situation in my country
0325ae70-dc3d-0135-5545-0a901406a434,25,city,VE,medium,female,"Yes, as a citizen",Selfå_-employed / Freelancer,More than 3000,All of it,Somewhat secure,... a little better,... get a lot better,Very poorly,... got a lot worse,... get a lot worse,... increased a lot,... increase a lot,Very secure,... increase a lot,The wrong moment,Fewer purchases,Neither more nor less,Somewhat agree,Somewhat disapprove,Somewhat disapprove,Neither approve nor disapprove,,,,,Not a lot,A little,Never acceptable,... increased a lot,Not at all angry,... increased a lot,A little angry,No,Not at all stable,Not at all likely,Very positive,United States | Germany | China | Japan | Spain,,None of the above,,Too little,Sometime later,Job / career opportunities | Economic situation in my country | Cost of living | Desire to travel / see the world | Other reason related to quality of life | Personal safety
0333f280-e673-0135-3927-0a62aae02c3c,29,city,UA,medium,female,"Yes, as a citizen","Employed, working 30 or more hours per week",400 - 500,About half,Somewhat secure,... a little better,... get a lot better,Very poorly,... got a lot worse,... stay the same,... increased a lot,... increase a lot,Very secure,... increase a little,Don't know,About the same,Much less,Strongly agree,Strongly disapprove,Somewhat approve,,,,,Strongly disapprove,A lot,Not a lot,Never acceptable,... increased a lot,Very angry,... increased a lot,Very angry,Yes,Not at all stable,Very likely,Very positive,,United Kingdom | France | Japan | Turkey | India | Germany | China | Saudi Arabia | United States,,Russia,Too little,Never,
034fac50-dc0a-0135-1771-0a901406a434,32,city,TR,medium,female,"Yes, as a citizen","Employed, working 30 or more hours per week",1000 - 1500,Less than half,Somewhat secure,... the same,... stay the same,Neither well nor poorly,... got a little better,... get a little better,... increased moderately,... increase moderately,Not very secure,... decrease a little,The right moment,Fewer purchases,Slightly more,Strongly agree,Strongly approve,Strongly approve,,,,Strongly approve,,A little,A lot,Never acceptable,... stayed the same,Not at all angry,... increased a lot,Very angry,No,Very stable,Not very likely,Neither positive nor negative,,Japan | Ukraine | Saudi Arabia | Russia | India | China,,France | United Kingdom | Germany | United States,Too much,Never,
03722d70-dd2a-0135-faa7-0a62aae02c3c,35,rural,UA,high,female,"Yes, as a citizen","Employed, working 1 to å_29 hours per week",Under 100,Most of it,Somewhat secure,... a little better,... get a little better,Fairly poorly,... got a little worse,... stay the same,... increased a lot,... increase a lot,Somewhat secure,... increase a little,The wrong moment,Fewer purchases,Slightly more,Strongly disagree,Somewhat approve,Strongly disapprove,,,,,Somewhat approve,A little,A little,Never acceptable,... stayed the same,Very angry,... decreased a little,Very angry,No,Not very stable,Not at all likely,Somewhat positive,,United States | Japan | United Kingdom | France | Germany,,Russia | China,Too little,Never,
038721d0-dc3e-0135-0bdd-0a62aae02c3c,48,city,UA,high,female,"Yes, as a citizen","Not employed, currently looking for work",400 - 500,All of it,Not at all secure,... a little worse,Don't know,Very poorly,... got a lot worse,... stay the same,... increased moderately,... increase a little,Not at all secure,... increase a little,The wrong moment,Fewer purchases,Neither more nor less,Somewhat agree,Strongly disapprove,Strongly disapprove,,,,,Strongly disapprove,Not a lot,A little,Sometimes acceptable,... increased a lot,Very angry,... increased a lot,Very angry,No,Not at all stable,Somewhat likely,Neither positive nor negative,,None of the above,,None of the above,Too little,Never,
03ac1610-dd0a-0135-03c2-0a901406a434,15,city,MX,low,female,"Yes, as a citizen",None of the above,Under 100,Most of it,Somewhat secure,... a little better,... get a lot better,Neither well nor poorly,... got a little worse,... get a lot better,... decreased,... increase a lot,Not very secure,... increase a little,The right moment,Don't know,Much less,Strongly agree,Strongly disapprove,Strongly disapprove,,Strongly disapprove,,,,Not at all,Not at all,Sometimes acceptable,... stayed the same,A little angry,... increased a lot,Very angry,Yes,Don't know,Very likely,Very positive,Germany,,United States,,Too little,Sometime later,Escaping oppression or discrimination in my country
03bd2120-dd9b-0135-be12-0a901406a434,22,city,EG,low,male,"Yes, as a citizen","Not employed, currently NOT looking for work",200 - 300,About half,Somewhat secure,... the same,Don't know,Fairly poorly,... got a little worse,... get a little better,... stayed about the same,... increase a little,Somewhat secure,Don't know,The right moment,About the same,Neither more nor less,Strongly agree,Somewhat disapprove,Neither approve nor disapprove,,,,,,Not a lot,Not a lot,Never acceptable,... increased a little,Not very angry,... increased a lot,Very angry,Yes,Not very stable,Not very likely,Neither positive nor negative,,Ukraine,,Germany | Russia,Too little,Within the next year,Economic situation in my country | Other reason related to quality of life
03d1f870-dc3d-0135-5549-0a901406a434,25,city,BR,medium,male,"Yes, as a citizen","In school, university or practical training",750 - 1000,Only a little,Not very secure,... a little better,... get a lot better,Fairly well,... got a little better,... get a lot better,... increased a little,... increase a little,Not very secure,... decrease a little,Neither the right moment nor the wrong moment,More purchases,Neither more nor less,Strongly disagree,Somewhat disapprove,Somewhat disapprove,,,Strongly disapprove,,,A lot,A little,Never acceptable,... stayed the same,Not very angry,... stayed the same,A little angry,Yes,Not very stable,Not very likely,Neither positive nor negative,United States | Japan | Germany | United Kingdom | Canada,,China | Spain | France,,Don't know,Sometime later,Political situation in my country | Desire to travel / see the world | Personal safety | Job / career opportunities | Cost of living | Economic situation in my country | Other reason related to quality of life
03dc5390-dc75-0135-9a3f-0a901406a434,25,city,MX,low,male,"Yes, as a citizen","Not employed, currently looking for work",Under 100,All of it,Not at all secure,... a lot worse,... get a lot better,Fairly poorly,... got a little worse,... stay the same,... increased a lot,... increase a little,Not at all secure,... decrease a lot,Neither the right moment nor the wrong moment,About the same,Slightly more,Strongly agree,Strongly approve,Somewhat approve,,Neither approve nor disapprove,,,,Not a lot,Not a lot,Always acceptable,... increased a lot,Not very angry,... increased a lot,Very angry,Yes,Not very stable,Somewhat likely,Neither positive nor negative,United States | China | Germany,,United States | Spain,,Too little,Within the next year,Job / career opportunities
