meta.uuid,dem.age,dem.city_or_rural,dem.country_code,dem.education_level,dem.gender,question.DAL_residency,question.DAL_employment_status,question.DAL_household_income,question.DAL_disposable_income,question.DAL_CCI-Q12_household_finance_present,question.DAL_CCI_EC-Q1_household_finance_past,question.DAL_CCI_EC-Q2_household_finance_future,question.DAL_CCI-Q14_economic_situation_present,question.DAL_CCI_EC-Q3_economic_situation_past,question.DAL_CCI_EC-Q4_economic_situation_future,question.DAL_CCI_EC-Q5_inflation_past,question.DAL_CCI_EC-Q6_inflation_future,question.DAL_CCI-Q13_job_situation_present,question.DAL_CCI_EC-Q7_unemployment_future,question.DAL_CCI_EC-Q8_purchases_present,question.DAL_CCI_EC-Q9_purchases_future,question.DAL_PolRisk_democratic_change,question.DAL_PolRisk_strong_leader,question.DAL_PolRisk_approve_president,question.DAL_PolRisk_approve_political_rep,question.DAL_PolRisk_approve_ruling_party_VE,question.DAL_PolRisk_approve_ruling_party_MX,question.DAL_PolRisk_approve_ruling_party_BR,question.DAL_PolRisk_approve_ruling_party_TR,question.DAL_PolRisk_approve_ruling_party_UA,question.DAL_PolRisk_trust_police,question.DAL_PolRisk_trust_courts,question.DAL_PolRisk_tax_evasion,question.DAL_PolRisk_inequality_past,question.DAL_PolRisk_inequality_anger,question.DAL_PolRisk_corrupt_past,question.DAL_PolRisk_corrupt_anger,question.DAL_PolRisk_corrupt_experience,question.DAL_PolRisk_politcal_stability,question.DAL_PolRisk_protest_likelihood,question.DAL_opinion_foreign_companies,question.DAL_positive_countries_MX_BR_VE,question.DAL_positive_countries_UA_TR_EG,question.DAL_negative_countries_MX_BR_VE,question.DAL_negative_countries_UA_TR_EG,question.DAL_protectionism,question.DAL_migration_time,question.DAL_migration_motives
03317390-b20f-0135-b3ff-0a901406a434,23,city,MX,medium,female,"Yes, as a citizen","In school, university or practical training",More than 3000,About half,Very secure,... a little better,... get a lot better,Neither well nor poorly,... stayed the same,... get a little better,... increased a lot,... increase moderately,Very secure,... increase a lot,Neither the right moment nor the wrong moment,About the same,Slightly more,Strongly agree,Somewhat disapprove,Neither approve nor disapprove,,Neither approve nor disapprove,,,,A little,Not a lot,Always acceptable,... increased a little,A little angry,... stayed the same,A little angry,Yes,Somewhat stable,Somewhat likely,Somewhat positive,United States | Spain | Japan,,Germany | United Kingdom,,The right amount,Within the next 3 years,Educational opportunities | Personal safety | Job / career opportunities | Desire to travel / see the world
03869f60-b105-0135-26cb-0a62aae02c3c,31,city,UA,high,male,"Yes, as a citizen","Employed, working 30 or more hours per week",300 - 400,Most of it,Not at all secure,... the same,... get a little better,Very poorly,... got a lot worse,... stay the same,... increased a lot,... increase a lot,Very secure,... increase a lot,The wrong moment,More purchases,Slightly less,Neither agree nor disagree,Somewhat disapprove,Somewhat disapprove,,,,,Somewhat disapprove,Not at all,Not at all,Never acceptable,... increased a lot,Very angry,... increased a lot,Very angry,Yes,Not at all stable,Very likely,Very positive,,Russia,,United States,The right amount,Within the next 3 years,Economic situation in my country | Cost of living | Political situation in my country | Civic freedoms
03870310-b1e3-0135-89f1-0a901406a434,20,city,EG,low,male,"Yes, as a citizen","Employed, working 30 or more hours per week",Under 100,Most of it,Not at all secure,... a little worse,... get a lot worse,Very poorly,... got a little worse,... get a little worse,... increased a lot,... increase a lot,Somewhat secure,... increase a lot,Don't know,Don't know,Slightly less,Somewhat disagree,Strongly disapprove,Strongly disapprove,,,,,,Not a lot,Not a lot,Sometimes acceptable,Don't know,Very angry,... increased a lot,Very angry,Yes,Somewhat stable,Not at all likely,Neither positive nor negative,,China | Germany,,None of the above,Don't know,Never,
03a521b0-b109-0135-55f8-0a901406a434,14,city,EG,low,male,"Yes, but not as a citizen","In school, university or practical training",Prefer not to say,Don't know,Somewhat secure,... a lot better,... stay the same,Very poorly,... got a little worse,... get a little better,... increased a lot,... decrease,Prefer not to answer,... increase a lot,The right moment,More purchases,Slightly less,Strongly agree,Somewhat approve,Neither approve nor disapprove,,,,,,A little,Not at all,Always acceptable,... increased a lot,Very angry,... increased a little,Not at all angry,No,Very stable,Somewhat likely,Very positive,,Saudi Arabia,,United Kingdom,Too little,Within next 3 months,Educational opportunities
03c3b5a0-b330-0135-73fd-0a62aae02c3c,14,city,EG,low,female,"Yes, as a citizen",None of the above,Prefer not to say,Don't know,Very secure,... a little better,... get a lot better,Very well,Don't know,... stay the same,... increased moderately,... increase moderately,Very secure,Don't know,Don't know,Don't know,Much less,Neither agree nor disagree,Strongly disapprove,Neither approve nor disapprove,,,,,,Not a lot,Not a lot,Never acceptable,... increased a little,A little angry,... increased a little,A little angry,No,Don't know,Not very likely,Very positive,,None of the above,,None of the above,The right amount,Sometime later,Other reason
03cc1940-b10a-0135-2d8c-0a62aae02c3c,39,city,UA,high,female,"Yes, as a citizen","Employed, working 30 or more hours per week",1500 - 2000,Only a little,Very secure,... a little better,... get a little better,Fairly well,... got a lot better,... get a little better,... increased a little,... increase a little,Very secure,... decrease a little,Neither the right moment nor the wrong moment,About the same,Much more,Strongly disagree,Somewhat approve,Strongly approve,,,,,Somewhat approve,A lot,Not at all,Never acceptable,... stayed the same,Not at all angry,... decreased a lot,Not at all angry,Yes,Somewhat stable,Not at all likely,Very positive,,Germany | United Kingdom | France | Japan | Turkey | Saudi Arabia | United States | India,,Russia,The right amount,Never,
03ce5710-b10a-0135-577c-0a901406a434,37,city,TR,high,female,"Yes, as a citizen","Employed, working 30 or more hours per week",2000 - 3000,About half,Not very secure,... a little worse,... get a little worse,Very poorly,... got a lot worse,... get a lot worse,... increased a lot,... increase a lot,Not very secure,... increase a little,The wrong moment,Fewer purchases,Much less,Strongly disagree,Strongly disapprove,Strongly disapprove,,,,Strongly disapprove,,A little,Not a lot,Never acceptable,... increased a lot,Very angry,... increased a lot,Very angry,No,Not at all stable,Not at all likely,Very negative,,China | India | Japan,,France | Saudi Arabia | United States | United Kingdom | Germany | Russia,Too little,Never,
03d301a0-b100-0135-2052-0a62aae02c3c,53,city,EG,high,male,"Yes, as a citizen",Selfå_-employed / Freelancer,1500 - 2000,Most of it,Very secure,... a lot better,... get a lot better,Fairly well,... got a lot better,... get a lot better,... increased a lot,... increase moderately,Very secure,... decrease a little,Neither the right moment nor the wrong moment,About the same,Neither more nor less,Strongly agree,Somewhat disapprove,Strongly disapprove,,,,,,A little,A little,Never acceptable,... increased a lot,Very angry,... decreased a little,Very angry,Yes,Somewhat stable,Somewhat likely,Somewhat positive,,United States | China | Saudi Arabia,,Turkey | France,Too little,Within the next 3 years,Political situation in my country | Economic situation in my country | Personal safety
0417cf20-b2fd-0135-453f-0a62aae02c3c,31,city,EG,low,male,"Yes, as a citizen",None of the above,Prefer not to say,All of it,Somewhat secure,... a little worse,Don't know,Fairly well,... got a little better,... get a little better,... increased a lot,... increase a lot,Not very secure,... decrease a little,Neither the right moment nor the wrong moment,Fewer purchases,Slightly more,Strongly agree,Somewhat disapprove,Somewhat disapprove,,,,,,Not a lot,A little,Never acceptable,... stayed the same,Very angry,... decreased a little,Very angry,Yes,Somewhat stable,Not very likely,Somewhat positive,,China | Saudi Arabia | Russia,,None of the above,The right amount,Sometime later,Economic situation in my country | Cost of living | Job / career opportunities | Escaping oppression or discrimination in my country
041f9500-b24a-0135-5581-0a62aae02c3c,37,city,TR,medium,female,"Yes, as a citizen","Employed, working 1 to å_29 hours per week",2000 - 3000,Less than half,Somewhat secure,... the same,... get a lot better,Fairly poorly,... got a little worse,... stay the same,... increased moderately,... increase moderately,Not very secure,... increase a lot,Neither the right moment nor the wrong moment,About the same,Neither more nor less,Somewhat disagree,Somewhat disapprove,Somewhat disapprove,,,,Somewhat disapprove,,A little,Not a lot,Never acceptable,... increased a lot,Very angry,... increased a lot,Very angry,No,Not very stable,Not very likely,Neither positive nor negative,,Japan | France | Germany,,United States,Too little,Sometime later,Educational opportunities | Cost of living | Political situation in my country | Economic situation in my country | Other reason related to quality of life | Escaping oppression or discrimination in my country
04220670-b13d-0135-67c7-0a62aae02c3c,16,city,BR,low,female,"Yes, as a citizen","In school, university or practical training",300 - 400,Most of it,Very secure,Don't know,... get a lot better,Fairly well,... got a little worse,... get a lot better,... increased moderately,... increase moderately,Prefer not to answer,Don't know,Don't know,Don't know,Neither more nor less,Somewhat disagree,Somewhat approve,Strongly disapprove,,,Somewhat disapprove,,,A little,Not at all,Never acceptable,... stayed the same,A little angry,... increased a lot,Very angry,No,Don't know,Not at all likely,Somewhat negative,None of the above,,None of the above,,Don't know,Within the next 3 years,Personal safety
043238f0-b116-0135-67b7-0a901406a434,57,city,BR,high,male,"Yes, as a citizen","Not employed, currently looking for work",2000 - 3000,Most of it,Not at all secure,... a lot worse,... get a little better,Very poorly,... got a lot worse,... get a lot worse,... increased a lot,... increase moderately,Not at all secure,... increase a little,The wrong moment,Fewer purchases,Much less,Strongly disagree,Strongly disapprove,Strongly disapprove,,,Strongly disapprove,,,A little,A little,Never acceptable,... increased a lot,Very angry,... increased a lot,Very angry,No,Somewhat stable,Not at all likely,Somewhat negative,None of the above,,United States | United Kingdom | China,,Too little,Never,
04425910-b114-0135-3b38-0a62aae02c3c,26,city,TR,medium,male,"Yes, as a citizen","Not employed, currently looking for work",300 - 400,About half,Somewhat secure,... a little better,... get a lot better,Fairly well,... got a little better,... get a little better,... decreased,... increase moderately,Not at all secure,... stay the same,The wrong moment,Fewer purchases,Slightly less,Somewhat agree,Somewhat disapprove,Somewhat disapprove,,,,Somewhat disapprove,,A little,Not a lot,Never acceptable,... increased a lot,A little angry,... increased a little,A little angry,No,Somewhat stable,Not at all likely,Somewhat negative,,United States | Germany,,France | United Kingdom | Russia,The right amount,Never,
0443cc50-b105-0135-50ab-0a901406a434,42,city,TR,high,male,"Yes, as a citizen","Employed, working 30 or more hours per week",2000 - 3000,Most of it,Very secure,... a little better,... get a lot better,Very well,... got a little better,... get a lot better,... increased a little,... increase a little,Very secure,... decrease a lot,The right moment,About the same,Much more,Strongly agree,Strongly approve,Strongly approve,,,,Strongly approve,,A lot,A little,Never acceptable,... decreased a lot,A little angry,... decreased a lot,A little angry,Yes,Very stable,Not at all likely,Very positive,,Russia | United Kingdom | Saudi Arabia | United States | Germany,,Japan | China | France | Ukraine | India,Too much,Never,
044ada80-b0ff-0135-484c-0a901406a434,25,city,VE,high,female,"Yes, as a citizen",Selfå_-employed / Freelancer,Prefer not to say,Don't know,Somewhat secure,... a little better,... get a lot better,Fairly poorly,... got a lot worse,Don't know,... increased a lot,... increase a lot,Somewhat secure,Don't know,Don't know,Fewer purchases,Much less,Strongly agree,Strongly disapprove,Strongly disapprove,Strongly disapprove,,,,,Not at all,Not at all,Never acceptable,Don't know,A little angry,... increased a lot,Very angry,Yes,Don't know,Not very likely,Very positive,China | Japan,,None of the above,,Too little,Sometime later,Economic situation in my country | Personal safety | Political situation in my country | Cost of living | Other reason | Other reason related to quality of life
044b2bf0-b2f5-0135-881a-0a901406a434,34,city,MX,medium,male,"Yes, as a citizen","Employed, working 30 or more hours per week",400 - 500,Less than half,Very secure,... a little better,... get a little better,Neither well nor poorly,... got a little worse,... stay the same,... increased moderately,... increase moderately,Somewhat secure,... increase a little,Neither the right moment nor the wrong moment,More purchases,Slightly less,Somewhat agree,Neither approve nor disapprove,Neither approve nor disapprove,,Somewhat disapprove,,,,Not a lot,Not a lot,Never acceptable,... stayed the same,A little angry,... increased a little,A little angry,No,Not at all stable,Very likely,Very positive,Germany | United States | China | Japan | Spain,,None of the above,,Too little,Never,
04531800-bb37-0135-b2d8-0a62aae02c3c,32,city,EG,medium,male,"Yes, as a citizen","Employed, working 30 or more hours per week",Under 100,Most of it,Not very secure,... the same,... get a little better,Fairly poorly,... got a little worse,Don't know,... increased a lot,... increase a lot,Somewhat secure,... increase a little,Neither the right moment nor the wrong moment,About the same,Much less,Strongly agree,Somewhat approve,Somewhat approve,,,,,,A lot,Not a lot,Sometimes acceptable,... increased a lot,Not very angry,... decreased a little,Very angry,No,Not very stable,Not at all likely,Somewhat positive,,China,,None of the above,The right amount,Within the next 3 years,Economic situation in my country
04578960-b102-0135-4c7e-0a901406a434,29,city,VE,medium,female,"Yes, as a citizen",Selfå_-employed / Freelancer,Prefer not to say,Most of it,Not very secure,... a lot worse,... get a little better,Very poorly,... got a lot worse,... get a little better,... increased a lot,... stay about the same,Somewhat secure,... stay the same,Neither the right moment nor the wrong moment,About the same,Slightly less,Strongly disagree,Neither approve nor disapprove,Somewhat disapprove,Neither approve nor disapprove,,,,,A little,Not a lot,Never acceptable,... increased a little,A little angry,... increased a lot,A little angry,No,Not very stable,Not at all likely,Neither positive nor negative,China | Spain | United States,,None of the above,,The right amount,Never,
